Time,Voltage (CH1),Current (CH1),Voltage (CH2),Current (CH2)
1150,4.99599981307983,4.17999982833862,11.9940004348755,0.305999994277954
1155,4.99599981307983,4.17999982833862,11.9940004348755,0.310999989509583
1160,4.99599981307983,4.17999982833862,12.0120000839233,0.305999994277954
1165,4.99599981307983,4.17999982833862,11.9849996566772,0.30799999833107
1170,4.99599981307983,4.17999982833862,11.9940004348755,0.29899999499321
1175,4.99599981307983,4.17999982833862,11.9940004348755,0.301999986171722
1180,4.99599981307983,4.17999982833862,11.9849996566772,0.303999990224838
1185,4.99599981307983,4.17999982833862,11.9940004348755,0.300000011920929
1190,4.99599981307983,4.17999982833862,11.9940004348755,0.300000011920929
1195,4.99599981307983,4.17999982833862,11.9940004348755,0.301999986171722
1200,4.99599981307983,4.17999982833862,12.0030002593994,0.310000002384186
1205,4.99599981307983,4.17999982833862,11.9940004348755,0.303999990224838
1210,4.99599981307983,4.17999982833862,11.9940004348755,0.30799999833107
1215,4.99599981307983,4.17999982833862,12.0030002593994,0.305999994277954
1220,4.99599981307983,4.17999982833862,11.9940004348755,0.30799999833107
1225,4.99599981307983,4.17999982833862,11.9940004348755,0.29899999499321
1230,4.99599981307983,4.17999982833862,11.9940004348755,0.303999990224838
1235,4.99599981307983,4.17999982833862,11.9940004348755,0.305999994277954
1240,4.99599981307983,4.17999982833862,11.9940004348755,0.301999986171722
1245,4.99599981307983,4.17999982833862,11.9940004348755,0.300000011920929
1250,4.99599981307983,4.17999982833862,12.0030002593994,0.305999994277954
1255,4.99599981307983,4.17999982833862,11.9940004348755,0.310999989509583
1260,4.99599981307983,4.17999982833862,11.9940004348755,0.301999986171722
1265,4.99599981307983,4.17999982833862,11.9940004348755,0.312999993562698
1270,4.99599981307983,4.17999982833862,11.9940004348755,0.312999993562698
1275,4.99599981307983,4.17999982833862,11.9940004348755,0.310999989509583
1280,4.99599981307983,4.18200016021729,11.9940004348755,0.314999997615814
1285,4.99599981307983,4.18200016021729,12.0209999084473,0.305999994277954
1290,4.99599981307983,4.17999982833862,11.9849996566772,0.30799999833107
1295,4.99599981307983,4.18200016021729,11.9940004348755,0.29899999499321
1300,4.99599981307983,4.17999982833862,12.0030002593994,0.310000002384186
1305,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1310,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1315,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1320,4.99599981307983,4.18200016021729,12.0030002593994,0.310000002384186
1325,4.99599981307983,4.18200016021729,11.9940004348755,0.305999994277954
1330,4.99599981307983,4.18200016021729,11.9940004348755,0.312999993562698
1335,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1340,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1345,4.99599981307983,4.18200016021729,11.9940004348755,0.310000002384186
1350,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1355,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1360,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1365,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1370,4.99599981307983,4.18200016021729,11.9940004348755,0.310999989509583
1375,4.99599981307983,4.18200016021729,11.9849996566772,0.310000002384186
1380,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1385,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1390,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1395,4.99599981307983,4.18200016021729,11.9940004348755,0.312999993562698
1400,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1405,4.99599981307983,4.17999982833862,11.9940004348755,0.312999993562698
1410,4.99599981307983,4.18200016021729,11.9940004348755,0.305999994277954
1415,4.99599981307983,4.18200016021729,11.9940004348755,0.300000011920929
1420,4.99599981307983,4.18200016021729,11.9849996566772,0.30799999833107
1425,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1430,4.99599981307983,4.18200016021729,11.9940004348755,0.301999986171722
1435,4.99599981307983,4.18200016021729,11.9940004348755,0.312999993562698
1440,4.99599981307983,4.18200016021729,11.9940004348755,0.310999989509583
1445,4.99599981307983,4.18200016021729,11.9940004348755,0.310000002384186
1450,4.99599981307983,4.18200016021729,11.9940004348755,0.303999990224838
1455,4.99599981307983,4.18200016021729,11.9940004348755,0.303999990224838
1460,4.99599981307983,4.18200016021729,11.9940004348755,0.310000002384186
1465,4.99599981307983,4.18200016021729,11.9940004348755,0.314999997615814

