Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
85,96.6625061035156,96.560173034668,96.3918228149414,96.7373428344727,96.5326843261719,35.9487190246582,18.4128799438477,24.5497703552246
90,96.7275161743164,96.6181564331055,96.4616546630859,96.7836990356445,96.5876617431641,36.4435195922852,18.5772132873535,24.6298313140869
95,96.7792816162109,96.663703918457,96.495964050293,96.8370666503906,96.6414337158203,36.4300765991211,18.5798206329346,24.6559143066406
100,96.8009490966797,96.7068481445313,96.5611724853516,96.8870315551758,96.6793594360352,36.3022651672363,18.5332698822021,24.6982517242432
105,96.8595428466797,96.763427734375,96.6119384765625,96.9275588989258,96.7307281494141,36.3602523803711,18.449197769165,24.628625869751
110,96.8972625732422,96.7879104614258,96.6245803833008,96.9684982299805,96.7622299194336,36.3377799987793,18.42431640625,24.603946685791
115,96.9365921020508,96.8292465209961,96.6725387573242,96.9963836669922,96.8077774047852,36.4216499328613,18.5282535552979,24.6027431488037
120,96.9911651611328,96.8703765869141,96.7301254272461,97.0525665283203,96.841682434082,36.4098129272461,18.555944442749,24.5989303588867
125,97.0351104736328,96.9295654296875,96.7746658325195,97.1059417724609,96.9026794433594,36.4379043579102,18.5862426757813,24.6131763458252
130,97.0792541503906,96.9759216308594,96.8218231201172,97.1496810913086,96.9490356445313,36.6845016479492,18.4907321929932,24.6504974365234
135,97.1248016357422,97.0190582275391,96.8543243408203,97.1854019165039,96.9945831298828,36.7236289978027,18.4323425292969,24.6555137634277
140,97.1787796020508,97.060791015625,96.9111099243164,97.2365646362305,97.0417327880859,36.5823707580566,18.5079879760742,24.6701602935791
145,97.2201080322266,97.1161727905273,96.9550552368164,97.2738876342773,97.0916976928711,36.3265419006348,18.6073093414307,24.6912288665771
150,97.2754898071289,97.1791763305664,97.0120391845703,97.3304672241211,97.1223907470703,36.0223579406738,18.7315120697021,24.7263431549072
155,97.3166275024414,97.2164993286133,97.0553741455078,97.3984909057617,97.1797790527344,35.7460594177246,18.7722454071045,24.7574443817139
160,97.3667831420898,97.2644577026367,97.1107559204102,97.4374160766602,97.2522125244141,35.5462112426758,18.8017406463623,24.7502212524414
165,97.4193572998047,97.3274612426758,97.1783752441406,97.5038299560547,97.3134155273438,35.7276000976563,18.7198753356934,24.8224544525146
170,97.4799499511719,97.3611679077148,97.2239227294922,97.5503845214844,97.3611679077148,35.7849884033203,18.6085147857666,24.8298797607422
175,97.538948059082,97.4213638305664,97.2650527954102,97.580680847168,97.3906631469727,35.8200988769531,18.531063079834,24.8294773101807
180,97.5676345825195,97.4582824707031,97.2935485839844,97.6340560913086,97.416145324707,35.9089889526367,18.3635196685791,24.7965717315674
185,97.5790710449219,97.4953994750977,97.3302688598633,97.6577301025391,97.4586868286133,36.0795402526855,18.1755104064941,24.7137031555176
190,97.6294403076172,97.5216903686523,97.3549499511719,97.6978607177734,97.4885787963867,36.2432708740234,18.0615406036377,24.6169891357422
195,97.6446838378906,97.5519866943359,97.382438659668,97.7052841186523,97.5086441040039,36.4120178222656,18.0553207397461,24.5367279052734
200,97.6721725463867,97.5646286010742,97.4053115844727,97.7516326904297,97.5377426147461,36.3785095214844,17.9616165161133,24.518871307373
205,97.6892318725586,97.5909118652344,97.4221649169922,97.7572555541992,97.5405502319336,36.3371772766113,17.7681903839111,24.5204753875732
210,97.7249450683594,97.6159973144531,97.4323959350586,97.7843399047852,97.5487747192383,36.4872627258301,17.6827125549316,24.490779876709
215,97.7297592163086,97.6238174438477,97.4406280517578,97.8019943237305,97.5935211181641,36.501106262207,17.5579090118408,24.486967086792
220,97.7524337768555,97.6478958129883,97.4831619262695,97.8236694335938,97.6017456054688,36.3004570007324,17.5302200317383,24.4616851806641
225,97.7871475219727,97.6527099609375,97.5148696899414,97.8601837158203,97.6486968994141,36.1252899169922,17.7517375946045,24.4536590576172
230,97.821662902832,97.7056884765625,97.5401458740234,97.8754348754883,97.6769943237305,36.3448028564453,18.1590576171875,24.4683074951172
235,97.8638000488281,97.7426071166992,97.5925216674805,97.9338226318359,97.7283554077148,36.6190910339355,18.5613613128662,24.5036220550537
240,97.9145584106445,97.7821350097656,97.6372604370117,97.9797744750977,97.7945709228516,36.6343383789063,19.0047988891602,24.5313110351563
245,97.9458618164063,97.8162460327148,97.684814453125,98.0281295776367,97.8196563720703,36.3050727844238,19.3384799957275,24.5632152557373
