Time,Power (CH1),Power (CH2)
5,29.822057723999,0
10,29.822057723999,0
15,29.822057723999,0
20,29.822057723999,0
25,29.81005859375,0
30,29.81005859375,0
35,29.822057723999,0
40,29.822057723999,0
45,29.822057723999,0
50,29.822057723999,0
55,29.822057723999,0
60,29.81005859375,0
65,29.81005859375,0
70,29.822057723999,0
75,29.822057723999,0
80,29.822057723999,0
85,29.822057723999,0
90,29.822057723999,0
95,29.822057723999,0
100,29.7680740356445,0
105,29.7800712585449,0
110,29.7800712585449,0
115,29.7800712585449,0
120,29.7800712585449,0
125,29.7800712585449,0
130,29.7800712585449,0
135,29.7800712585449,0
140,29.7800712585449,0
145,29.7800712585449,0
150,29.7800712585449,0
155,29.7800712585449,0
160,29.7800712585449,0
165,29.7800712585449,0
170,29.7800712585449,0
175,29.7800712585449,0
180,29.7800712585449,0
185,29.7920665740967,0
190,29.7920665740967,0
195,29.7920665740967,0
200,29.7920665740967,0
205,29.7920665740967,0
210,29.7920665740967,0
215,29.7920665740967,0
220,29.7920665740967,0
225,29.7560787200928,0
230,29.7680740356445,0
235,29.7680740356445,0
240,29.7800712585449,0
245,29.7800712585449,0
250,29.7800712585449,0
255,29.7800712585449,0
260,29.7800712585449,0
265,29.7800712585449,0
270,29.7800712585449,0
275,29.7800712585449,0
280,29.7800712585449,0
285,29.7800712585449,0
290,29.7680740356445,0
295,29.7680740356445,0
300,29.7680740356445,0
305,29.7680740356445,0
310,29.7680740356445,0
315,29.7680740356445,0
320,29.7680740356445,0
325,29.7680740356445,0
330,29.7800712585449,0
335,29.7680740356445,0
340,29.7680740356445,0
345,29.7680740356445,0
350,29.7680740356445,0
355,29.7680740356445,0
360,29.7680740356445,0
365,29.7680740356445,0
370,29.7680740356445,0
375,29.7680740356445,0
380,29.7680740356445,0
385,29.7680740356445,0
390,29.7680740356445,0
395,29.7680740356445,0
400,29.7680740356445,0
405,29.7680740356445,0
410,29.7680740356445,0
415,29.7680740356445,0
420,29.7680740356445,0
425,29.7680740356445,0
430,29.7680740356445,0
435,29.7680740356445,0
440,29.7680740356445,0
445,29.7680740356445,0
450,29.7680740356445,0
455,29.7680740356445,0
460,29.7680740356445,0
465,29.7680740356445,0
470,29.7680740356445,0
475,29.7680740356445,0
480,29.7680740356445,0
485,29.7680740356445,0
490,29.7680740356445,0
495,29.7680740356445,0
500,29.7800712585449,0
505,29.7680740356445,0
510,29.7680740356445,0
515,29.7680740356445,0
520,29.7680740356445,0
525,29.7680740356445,0
530,29.7680740356445,0
535,29.7680740356445,0
540,29.7680740356445,0
545,29.7680740356445,0
550,29.7680740356445,0
555,29.7680740356445,0
560,29.7680740356445,0
565,29.7680740356445,0
570,29.7680740356445,0
575,29.7680740356445,0
580,29.7680740356445,0
585,29.7680740356445,0
590,29.7680740356445,0
595,29.7680740356445,0
600,29.7680740356445,0
605,29.7680740356445,0
610,29.7680740356445,0
615,29.7680740356445,0
620,29.7680740356445,0

